Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,52W_High,52W_Low,Volatility_7D
2025-08-01,12521.0,12779.0,12273.0,12302.0,346024,-1.7491,12356.43,12855.86,11572.74,1.2173
2025-08-04,12326.0,12425.0,12225.0,12365.0,255693,0.3164,12348.2,12855.86,11572.74,1.1876
2025-08-05,12400.0,12577.0,12370.0,12537.0,233560,1.1048,12386.18,12855.86,11572.74,1.1071
2025-08-06,12570.0,12619.0,12483.0,12524.0,151608,-0.366,12431.34,12855.86,11572.74,1.1192
2025-08-07,12525.0,12654.0,12429.0,12632.0,173393,0.8543,12473.7,12855.86,11572.74,1.1025
2025-08-08,12630.0,12725.0,12564.0,12590.0,247048,-0.3167,12489.0,12855.86,11572.74,0.9956
2025-08-11,12585.0,12734.0,12482.0,12597.0,187230,0.0954,12506.71,12855.86,11572.74,0.9445
2025-08-12,12620.0,12959.0,12606.0,12840.0,504476,1.7433,12583.57,12855.86,11572.74,0.78
2025-08-13,12840.0,12925.0,12752.0,12834.0,252065,-0.0467,12650.57,12855.86,11572.74,0.8052
2025-08-14,12864.0,12956.0,12825.0,12936.0,318580,0.5597,12707.57,12936.0,11572.74,0.7548
2025-08-18,13703.0,14125.0,13664.0,14068.0,2154781,2.6637,12928.14,14068.0,11572.74,1.0711
2025-08-19,14070.0,14270.0,13979.0,14250.0,906623,1.2793,13159.29,14250.0,11572.74,1.0871
2025-08-20,14362.0,14362.0,14200.0,14221.0,391425,-0.9818,13392.29,14250.0,11572.74,1.2266
2025-08-21,14219.0,14401.0,14156.0,14280.0,513460,0.429,13632.71,14280.0,11572.74,1.2028
2025-08-22,14349.0,14370.0,14230.0,14349.0,458935,0.0,13848.29,14349.0,11572.74,1.1561
2025-08-25,14401.0,14478.0,14280.0,14452.0,357110,0.3541,14079.43,14452.0,11572.74,1.1308
2025-08-26,14452.0,14825.0,14391.0,14714.0,962974,1.8129,14333.43,14714.0,11572.74,1.2166
2025-08-28,14895.0,14895.0,14625.0,14752.0,666635,-0.9601,14431.14,14752.0,11572.74,1.0476
2025-08-29,14750.0,14850.0,14692.0,14791.0,621560,0.278,14508.43,14791.0,11572.74,0.9517
2025-09-01,14790.0,14938.0,14654.0,14887.0,572927,0.6558,14603.57,14887.0,11572.74,0.8248
2025-09-02,14859.0,14934.0,14783.0,14842.0,379167,-0.1144,14683.86,14887.0,11572.74,0.8434
2025-09-03,14875.0,14991.0,14750.0,14927.0,561656,0.3496,14766.43,14927.0,11572.74,0.8337
2025-09-04,15240.0,15240.0,14630.0,14662.0,784369,-3.7927,14796.43,14927.0,11572.74,1.7695
2025-09-05,14740.0,14957.0,14701.0,14895.0,473806,1.0516,14822.29,14927.0,11572.74,1.6401
2025-09-08,14921.0,15319.0,14850.0,15258.0,691077,2.2586,14894.57,15258.0,11572.74,1.8783
2025-09-09,15249.0,15384.0,15201.0,15365.0,605860,0.7607,14976.57,15365.0,11572.74,1.8948
2025-09-10,15366.0,15384.0,15072.0,15108.0,489062,-1.679,15008.14,15365.0,11572.74,1.9971
2025-09-11,15111.0,15191.0,15038.0,15095.0,657161,-0.1059,15044.29,15365.0,11572.74,1.9971
2025-09-12,15160.0,15373.0,15153.0,15325.0,420101,1.0884,15101.14,15365.0,11572.74,2.0478
2025-09-15,15350.0,15378.0,15249.0,15265.0,170587,-0.5537,15187.29,15365.0,11572.74,1.2891
2025-09-16,15300.0,15594.0,15284.0,15573.0,381944,1.7843,15284.14,15573.0,11572.74,1.3773
2025-09-17,15592.0,15818.0,15570.0,15801.0,624986,1.3404,15361.71,15801.0,11572.74,1.2171
2025-09-18,15916.0,15939.0,15703.0,15817.0,642175,-0.622,15426.29,15817.0,11572.74,1.256
2025-09-19,16000.0,16060.0,15811.0,15864.0,652443,-0.85,15534.29,15864.0,11572.74,1.0781
2025-09-22,15879.0,16000.0,15779.0,15816.0,302234,-0.3968,15637.29,15864.0,11572.74,1.1015
2025-09-23,16120.0,16325.0,16031.0,16097.0,873114,-0.1427,15747.57,16097.0,11572.74,1.0432
2025-09-24,16188.0,16375.0,16063.0,16249.0,663647,0.3768,15888.14,16249.0,11572.74,1.0077
2025-09-25,16249.0,16370.0,16067.0,16269.0,490262,0.1231,15987.57,16269.0,11572.74,0.7345
2025-09-26,16235.0,16435.0,16202.0,16286.0,490957,0.3141,16056.86,16286.0,11572.74,0.4723
2025-09-29,16300.0,16340.0,15950.0,15984.0,627326,-1.9387,16080.71,16286.0,11572.74,0.8177
2025-09-30,15985.0,16054.0,15921.0,16029.0,390006,0.2753,16104.29,16286.0,11572.74,0.8157
2025-10-01,16026.0,16109.0,15850.0,15965.0,426075,-0.3806,16125.57,16286.0,11572.74,0.8151
2025-10-03,15949.0,16025.0,15736.0,15806.0,470216,-0.8966,16084.0,16286.0,11572.74,0.8557
2025-10-06,15840.0,16057.0,15708.0,15998.0,268497,0.9975,16048.14,16286.0,11572.74,0.9633
2025-10-07,16014.0,16159.0,15977.0,16108.0,330326,0.587,16025.14,16286.0,11572.74,1.0055
2025-10-08,16108.0,16236.0,15979.0,16012.0,306518,-0.596,15986.0,16286.0,11572.74,0.9944
2025-10-09,16070.0,16075.0,15853.0,15985.0,300499,-0.5289,15986.14,16286.0,11572.74,0.702
2025-10-10,15980.0,16315.0,15911.0,16265.0,423031,1.7835,16019.86,16286.0,11572.74,0.9976
