Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,52W_High,52W_Low,Volatility_7D
2025-12-11,1011.9000244140625,1020.5,1000.0999755859375,1006.4000244140625,4670539,-0.5435,1022.61,1094.15,853.0,1.2917
2025-12-12,1000.0,1020.7999877929688,1000.0,1017.2999877929688,4381711,1.73,1022.03,1094.15,853.0,1.476
2025-12-15,1015.0,1016.5,1008.0,1012.7000122070312,3958977,-0.2266,1019.69,1094.15,853.0,1.4113
2025-12-16,1007.5,1010.5999755859375,996.5,998.4000244140625,3861617,-0.9032,1012.6,1094.15,853.0,1.1363
2025-12-17,1000.0,1011.2000122070312,995.2999877929688,999.5999755859375,4695550,-0.04,1008.77,1094.15,853.0,0.9005
2025-12-18,1002.0999755859375,1009.7000122070312,995.0,1000.2999877929688,3103997,-0.1796,1006.43,1094.15,853.0,0.8592
2025-12-19,1003.2000122070312,1014.0,1002.5,1008.2999877929688,5126009,0.5084,1006.14,1094.15,853.0,0.8593
2025-12-22,1008.2999877929688,1015.4000244140625,1005.0,1007.7999877929688,3921237,-0.0496,1006.34,1094.15,853.0,0.822
2025-12-23,1013.5,1018.0,1005.7000122070312,1011.4000244140625,4712043,-0.2072,1005.5,1094.15,853.0,0.4149
2025-12-24,1011.0,1037.4000244140625,1006.0,1011.7000122070312,5984816,0.0692,1005.36,1094.15,853.0,0.4216
2025-12-26,1011.7000122070312,1011.7000122070312,998.0,1000.0,5211460,-1.1565,1005.59,1094.15,853.0,0.5035
2025-12-29,1003.0,1003.9000244140625,989.5999755859375,998.0,6715489,-0.4985,1005.36,1094.15,853.0,0.5163
2025-12-30,994.0999755859375,997.5999755859375,987.0999755859375,989.2999877929688,7473887,-0.4828,1003.79,1094.15,853.0,0.5254
2025-12-31,990.0,994.2000122070312,978.4000244140625,986.7999877929688,9895270,-0.3232,1000.71,1094.15,853.0,0.4024
2026-01-01,988.2000122070312,989.0,969.0,973.0999755859375,7118751,-1.528,995.76,1094.15,853.0,0.5587
2026-01-02,972.9000244140625,994.2000122070312,960.5999755859375,990.4500122070312,6206869,1.8039,992.76,1094.15,853.0,1.0706
2026-01-05,979.7000122070312,999.1500244140625,975.0,978.75,10564157,-0.097,988.06,1094.15,853.0,1.0628
2026-01-06,978.0,987.0,973.2999877929688,977.3499755859375,8380183,-0.0665,984.82,1094.15,853.0,0.9988
2026-01-07,973.0499877929688,976.4500122070312,965.0499877929688,968.7999877929688,7048491,-0.4368,980.65,1094.15,853.0,0.9957
2026-01-08,968.5,978.3499755859375,965.2999877929688,971.9500122070312,4410256,0.3562,978.17,1094.15,853.0,1.0011
2026-01-09,970.0999755859375,983.0,953.7000122070312,959.5999755859375,7598970,-1.0824,974.29,1094.15,853.0,1.075
2026-01-12,958.7999877929688,961.4000244140625,939.8499755859375,951.9000244140625,5640136,-0.7196,971.26,1094.15,853.0,0.9369
2026-01-13,950.0,955.8499755859375,939.0,949.0,6765116,-0.1053,965.34,1094.15,853.0,0.478
2026-01-14,947.0,953.9000244140625,943.1500244140625,945.9500122070312,4452202,-0.1109,960.65,1094.15,853.0,0.477
2026-01-15,945.9500122070312,945.9500122070312,945.9500122070312,945.9500122070312,0,0.0,956.16,1094.15,853.0,0.4833
2026-01-16,940.2000122070312,963.0,936.7999877929688,950.25,10710080,1.0689,953.51,1094.15,853.0,0.699
2026-01-19,950.5,972.9000244140625,948.8499755859375,969.4500122070312,7000442,1.9937,953.16,1094.15,853.0,1.0547
2026-01-20,975.7000122070312,975.7000122070312,927.9000244140625,933.2000122070312,9001207,-4.3558,949.39,1094.15,853.0,1.9967
2026-01-21,925.0,947.2999877929688,921.0,936.25,5375254,1.2162,947.15,1094.15,853.0,2.0648
2026-01-22,947.0,947.0,934.25,942.8499755859375,5518756,-0.4382,946.27,1094.15,853.0,2.0703
2026-01-23,942.8499755859375,951.4000244140625,926.2999877929688,927.8499755859375,6535035,-1.5909,943.69,1094.15,853.0,2.147
2026-01-27,930.0,931.9500122070312,907.7000122070312,914.7000122070312,15312488,-1.6452,939.22,1094.15,853.0,2.1981
2026-01-28,914.7000122070312,936.9000244140625,914.7000122070312,935.1500244140625,6046468,2.2357,937.06,1094.15,853.0,2.377
2026-01-29,935.1500244140625,939.7999877929688,923.7000122070312,935.1500244140625,6430445,0.0,932.16,1094.15,853.0,2.1558
2026-01-30,928.3499755859375,938.0,925.1500244140625,929.8499755859375,10151379,0.1616,931.69,1094.15,853.0,1.4102
2026-02-02,887.0,909.4000244140625,887.0,903.7000122070312,11874989,1.8828,927.04,1094.15,853.0,1.5246
2026-02-03,960.0,972.7999877929688,941.9000244140625,964.4000244140625,15261370,0.4583,930.11,1094.15,853.0,1.5108
2026-02-04,965.0,975.7000122070312,944.1500244140625,963.2999877929688,17489015,-0.1762,935.18,1094.15,853.0,1.3103
2026-02-05,964.0,968.5,953.0,964.75,6020258,0.0778,942.33,1094.15,853.0,0.9782
2026-02-06,973.9500122070312,986.5,966.0999755859375,981.7000122070312,13742927,0.7957,948.98,1094.15,853.0,0.7057
2026-02-09,988.0,988.0,971.5999755859375,983.1500244140625,4852548,-0.4909,955.84,1094.15,853.0,0.7793
2026-02-10,983.1500244140625,985.1500244140625,961.2999877929688,965.5999755859375,6166752,-1.7851,960.94,1094.15,853.0,1.138
2026-02-11,965.2999877929688,974.5,961.4000244140625,968.9500122070312,3597342,0.3781,970.26,1094.15,853.0,0.8536
2026-02-12,968.2999877929688,1002.0,965.0,999.0999755859375,10346853,3.1808,975.22,1094.15,853.0,1.5165
2026-02-13,995.0,1032.0,992.7999877929688,1024.75,21613987,2.9899,984.0,1094.15,853.0,1.802
2026-02-16,1023.0499877929688,1029.300048828125,1003.2999877929688,1012.75,4460636,-1.0068,990.86,1094.15,853.0,1.9113
2026-02-17,1012.75,1016.3499755859375,1004.0,1014.1500244140625,2913899,0.1382,995.49,1094.15,853.0,1.9151
2026-02-18,1014.5499877929688,1025.699951171875,1007.0499877929688,1023.7999877929688,4929647,0.9117,1001.3,1094.15,853.0,1.8686
2026-02-19,1024.0,1024.5,1007.0,1017.0499877929688,9866245,-0.6787,1008.65,1094.15,853.0,1.6598
2026-02-20,1015.9000244140625,1036.5999755859375,1008.75,1030.199951171875,6922705,1.4076,1017.4,1094.15,853.0,1.6572
2026-02-23,1032.449951171875,1046.0,1029.050048828125,1031.0,9452225,-0.1404,1021.96,1094.15,853.0,1.3779
2026-02-24,1026.300048828125,1028.75,1010.2999877929688,1023.5499877929688,6610984,-0.268,1021.79,1094.15,853.0,0.8543
2026-02-25,1028.0,1034.0,1013.4000244140625,1021.0499877929688,3182612,-0.6761,1022.97,1094.15,853.0,0.7929
2026-02-26,1020.75,1031.199951171875,1006.0499877929688,1012.9500122070312,4336261,-0.7641,1022.8,1094.15,853.0,0.8563
2026-02-27,1008.9500122070312,1014.9000244140625,993.0999755859375,995.9000244140625,8145772,-1.2934,1018.81,1094.15,853.0,0.8579
2026-03-02,971.0,990.4000244140625,968.0,978.25,8493269,0.7467,1013.27,1094.15,853.0,0.9314
2026-03-04,967.0,967.0,941.2999877929688,945.0999755859375,8964293,-2.2647,1001.11,1094.15,853.0,0.9478
2026-03-05,958.0,968.25,945.9000244140625,962.4000244140625,6181254,0.4593,991.31,1094.15,853.0,1.027
2026-03-06,960.0,961.5,946.5999755859375,950.2000122070312,6560051,-1.0208,980.84,1094.15,853.0,1.0283
2026-03-09,921.7999877929688,941.0999755859375,909.0499877929688,938.0499877929688,9182152,1.7629,968.98,1094.15,853.0,1.3844
2026-03-10,950.0,952.1500244140625,931.8499755859375,939.7999877929688,8474956,-1.0737,958.53,1094.15,853.0,1.405
2026-03-11,932.2000122070312,941.25,890.0,893.6500244140625,11172537,-4.1354,943.92,1094.15,853.0,1.9975
2026-03-12,880.0999755859375,888.2000122070312,858.3499755859375,863.0999755859375,15508258,-1.9316,927.47,1094.15,853.0,1.9088
2026-03-13,861.0,868.3499755859375,848.7999877929688,855.0499877929688,6668639,-0.6911,914.61,1094.15,853.0,1.8504
