Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,52W_High,52W_Low,Volatility_7D
2025-08-01,2530.110889578397,2706.2264515000306,2517.112968113841,2533.781982421875,4259653,0.1451,2446.58,2533.78,2245.45,1.6726
2025-08-04,2527.1341727297113,2563.0517752650835,2515.327086013953,2523.85986328125,1293028,-0.1296,2461.59,2533.78,2245.45,1.6043
2025-08-05,2517.7083852053106,2533.0874906124764,2497.6659866058358,2514.93017578125,756361,-0.1103,2478.5,2533.78,2245.45,1.569
2025-08-06,2518.898917854651,2543.1087511382634,2506.893439258159,2515.8232421875,885487,-0.1221,2491.83,2533.78,2245.45,1.5939
2025-08-07,2515.922254843745,2524.1575657894737,2475.539751039598,2497.8642578125,847151,-0.7177,2500.88,2533.78,2245.45,1.67
2025-08-08,2496.3760050794067,2510.16749263262,2467.2054125664436,2479.11181640625,839794,-0.6916,2509.56,2533.78,2245.45,1.7117
2025-08-11,2470.678006035155,2504.8095986608714,2459.168385930271,2498.757080078125,992436,1.1365,2509.16,2533.78,2245.45,0.6212
2025-08-12,2498.3604491802103,2516.815472347512,2460.7561532932295,2464.42724609375,1406211,-1.3582,2499.25,2533.78,2245.45,0.7753
2025-08-13,2465.6178398482184,2481.9891454246754,2454.108219033236,2475.63916015625,969803,0.4064,2492.36,2533.78,2245.45,0.8184
2025-08-14,2479.4092692334916,2489.430589305409,2453.909769595819,2461.252197265625,1104362,-0.7323,2484.7,2533.78,2245.45,0.8395
2025-08-18,2519.1966970429903,2576.744317534717,2501.6347992367637,2548.06982421875,3089136,1.1461,2489.3,2548.07,2245.45,1.0042
2025-08-19,2552.13757165593,2594.603793083701,2538.445159023351,2584.4833984375,1400717,1.2674,2501.68,2584.48,2245.45,1.0831
2025-08-20,2578.7287287523454,2659.096957697686,2568.3106250001715,2648.9765625,3156954,2.7241,2525.94,2648.98,2245.45,1.3643
2025-08-21,2646.2975584682295,2646.2975584682295,2606.807937462502,2627.346435546875,2235686,-0.7161,2544.31,2648.98,2245.45,1.4335
2025-08-22,2626.3541730605166,2637.76447641911,2598.5725648830726,2609.387451171875,1223445,-0.646,2565.02,2648.98,2245.45,1.3084
2025-08-25,2622.385449660888,2622.385449660888,2594.8022322765755,2611.074462890625,667598,-0.4313,2584.37,2648.98,2245.45,1.3551
2025-08-26,2604.1290122069813,2683.901819675416,2604.1290122069813,2671.5986328125,4348648,2.5909,2614.42,2671.6,2245.45,1.4797
2025-08-28,2726.5665836002318,2726.5665836002318,2626.1559558246827,2633.696533203125,3198743,-3.4061,2626.65,2671.6,2245.45,2.1673
